ecfp_feature_1,ecfp_feature_2,ecfp_feature_3,ecfp_feature_10,ecfp_feature_12,ecfp_feature_16,ecfp_feature_19,ecfp_feature_22,ecfp_feature_27,ecfp_feature_29,ecfp_feature_30,ecfp_feature_33,ecfp_feature_34,ecfp_feature_36,ecfp_feature_38,ecfp_feature_39,ecfp_feature_45,ecfp_feature_54,ecfp_feature_55,ecfp_feature_58,ecfp_feature_73,ecfp_feature_78,ecfp_feature_80,ecfp_feature_81,ecfp_feature_86,ecfp_feature_90,ecfp_feature_94,ecfp_feature_99,ecfp_feature_100,ecfp_feature_104,ecfp_feature_105,ecfp_feature_108,ecfp_feature_110,ecfp_feature_111,ecfp_feature_121,ecfp_feature_122,ecfp_feature_123,ecfp_feature_125,smiles
0,0,0,1,0,1,1,1,0,0,1,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,2,0,NC1C2OC(=O)C12C#N
0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,2,1,1,0,1,1,0,0,2,0,OC1C2OC(=O)C12C#N
0,0,0,1,0,0,0,2,0,1,2,2,1,1,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,CC1C2CC(C)(C2)C1=O
0,1,0,1,0,0,0,0,0,1,2,1,1,1,0,3,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,CC1C2CC(O)(C2)C1=O
1,0,1,0,2,1,1,0,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,4,0,OC1C2CC(O2)C1C#C
1,0,0,0,1,1,1,1,1,1,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,CC1C2CC(O2)C=C1C
1,0,0,1,1,1,1,0,1,1,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,CC1C2CC(CC1=O)O2
0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,2,0,CC12C(O)C1CN2C=O
0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,1,1,1,2,0,CC12CC(OC1=O)C2O
0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,2,0,1,0,0,1,1,0,2,1,0,0,0,2,1,1,0,0,0,0,1,2,0,CC12CC(CC=C1)C2O
0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,2,0,1,0,0,1,2,0,CC12OC(CC=C1)C2O
0,1,0,0,0,0,1,1,0,0,2,0,0,1,0,3,0,1,0,0,1,0,0,2,1,0,0,0,1,1,1,0,0,0,1,0,2,0,OC1C2CC1(O)C=CC2
0,1,0,1,0,1,0,0,1,0,3,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,OC1C2CC1(O)CCO2
0,0,0,1,0,0,1,0,0,1,2,0,1,1,0,2,0,1,0,0,0,0,1,2,0,0,0,1,1,1,1,1,0,0,0,0,2,0,OC1C2CC1(C=O)C=C2
0,0,0,1,0,0,0,1,0,0,2,3,1,1,0,2,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,0,OC1C2CC1(NC2)C#N
0,0,1,0,0,1,1,0,0,0,2,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,1,OC1C2CC1(OC2)C#C
0,0,0,1,1,1,0,0,0,0,4,1,0,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,OC1C2CC11CCC1C2
1,0,0,1,0,1,0,0,1,1,2,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3,0,CC1C2CCC(=O)C1O2
1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,CN1C2CC1C(=C2)C#C
0,0,1,0,1,1,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,1,0,0,1,4,0,CC1C2CC1C(O)CO2
1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,1,4,0,OC1C2CC(C#C)C1O2
1,0,1,0,1,1,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,5,0,OC1C2CC1C(O2)C#C
1,0,0,1,2,1,0,0,2,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,CC1C2CC(O)CC1O2
1,0,0,1,2,1,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,4,0,0,0,0,0,4,1,OC1C2CC(O)CC1O2
1,0,0,1,0,1,2,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,3,0,CC1C2CC=CCC1O2
2,0,1,1,0,2,0,0,2,1,3,1,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,CC1C2CCOCC1O2
3,0,1,1,0,2,0,0,2,0,3,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,OC1C2CCOCC1O2
0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,CC1C2CC2(C#C)C1=O
0,0,1,1,0,0,0,1,0,1,2,1,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,CC1C2CC2(C#N)C1=O
0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,2,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,CC1N2CC2(C#N)C1=O
1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,2,0,CC1C(O)C2(CN12)C=O
1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,4,1,CC1C(O)C2OC2C1=O
0,0,0,1,2,0,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,4,0,CC1C2CC2C(O)C1=O
0,0,0,1,3,0,0,0,0,2,2,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,4,0,OC1C2CC2C(O)C1=O
0,0,0,0,1,0,1,0,0,1,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2,1,CC1C2CN2C1(C)C#C
0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,4,0,CC1C2CN2C1CC=O
0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,3,0,OC1C2CC2C=C1C#C
0,0,0,0,1,2,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,2,3,1,CC1(C)OC2CC2C1O
0,0,0,2,1,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,3,1,OC1C2CC2CC11CC1
0,0,0,2,1,1,0,0,1,0,3,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,3,1,OC1C2CC2OC11CC1
0,0,1,0,2,0,1,0,0,1,2,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0,CC1C2CC2CC1C#C
1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,CC1C2OC2CC1C#C
0,0,1,0,2,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,4,0,OC1C2CC2CC1C#C
1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,3,0,CC1=CCC2OC2C1O
0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,3,0,CN1C2CC2CNC1=O
0,0,1,1,1,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,3,0,OC1C2CC2COC1=N
0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,4,0,CC12OC3CC(C1O)C23
0,0,1,0,1,1,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,5,0,CC1C2CC3OCC3C12
0,0,1,0,1,1,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,5,0,OC1C2CC3OCC3C12
0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,3,0,CC1C2NC=NC1C2=O
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,3,0,OC1C2NC=NC1C2=O
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,2,1,0,0,1,1,2,1,0,3,0,0,0,3,0,OC1C2CC=CC2C1=O
0,0,2,0,0,1,1,0,0,1,1,2,2,0,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,4,0,CC1C2OCC(C#C)C12
0,1,1,1,1,1,0,0,1,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,CC1C2CC(CO2)C1=O
1,0,0,1,0,1,1,0,1,1,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,3,0,CC1C2CCC(O2)C1=O
1,1,1,1,1,1,0,0,1,0,2,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,OC1C2CC(CO2)C1=O
2,1,0,1,0,1,1,0,1,0,2,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,OC1C2CCC(O2)C1=O
2,0,1,1,0,2,0,0,2,0,1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,OC1C2COC(O2)C1=O
0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,3,1,0,0,0,1,0,1,1,0,1,1,1,2,0,CC12OCC(C=C1)C2O
0,0,0,1,0,1,0,0,1,0,3,1,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,2,0,CC12CCC(OC1)C2O
0,0,1,0,0,2,1,0,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,1,2,0,CC12COC(CO1)C2O
0,0,1,0,0,1,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,CC1C2COC12CC#C
0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,OC1C2COC12CC#C
0,0,0,2,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,3,0,CC1C2CNC1C(=O)O2
0,0,1,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,1,2,1,0,0,1,0,2,1,0,0,0,0,1,3,0,OC1C2CC=CC1CO2
1,0,0,1,0,1,1,1,2,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,0,CC1C2CCC2OC1=N
1,0,0,2,0,1,1,0,1,1,2,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,CC1C2CCC2OC1=O
0,0,0,2,0,1,1,1,2,0,2,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,0,0,3,0,OC1C2CCC2OC1=N
0,0,0,2,0,1,1,0,1,0,2,0,0,1,0,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,3,0,OC1C2CCC2OC1=O
0,0,1,0,1,1,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,0,5,0,CC1C2COC3CC2C13
0,0,1,0,1,1,0,0,2,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,5,0,OC1C2COC3CC2C13
1,0,0,0,0,1,2,0,0,0,2,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,1,OC1C2CCOC12C#C
0,0,0,1,0,1,0,0,0,1,3,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,0,CC1C2CCOC1C2=O
0,0,0,1,0,1,0,0,0,0,3,0,1,1,0,1,2,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,OC1C2CCOC1C2=O
0,0,0,1,0,1,0,0,0,1,2,1,1,0,0,0,1,2,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,3,0,CC1C2CCOC2C1=O
0,0,0,1,1,1,0,0,0,0,2,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,3,0,OC1C2CCOC2C1=O
0,1,1,0,0,1,0,1,0,0,3,0,0,1,0,2,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2,0,OC1C2CCOCC12O
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3,0,CC1C=C(C#C)C2CC12
0,1,1,0,0,0,1,1,0,1,0,2,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,3,0,CC1C=C(C#C)C2NC12
0,1,0,0,1,0,0,2,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,3,0,CC1C=C(C#N)C2CC12
0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,3,0,OC1C=C(C#C)C2CC12
1,1,0,1,0,0,0,1,0,2,1,2,0,1,0,3,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,CC1C=C(C)C2(O)CC12
0,0,0,1,0,0,0,1,1,1,2,3,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,3,0,CC1C=C(C)C2CC12C
0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,CC1C=C(CC1=O)C#C
0,0,0,2,1,0,1,1,1,2,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,2,0,0,2,1,0,0,0,0,0,0,1,0,CC1C=C(NC1=O)C#C
0,0,0,2,1,0,0,2,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,2,0,0,2,2,0,0,0,0,0,0,1,1,CC1C=C(NC1=O)C#N
0,0,0,3,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,1,0,CC1C=C(NC1=O)C=O
0,0,1,2,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,2,1,0,0,0,1,0,0,1,0,CC1C=CC(=N)NC1=O
0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,1,1,0,CN1C=NC(C#C)C1=O
0,0,0,1,0,0,1,1,2,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,2,0,CC1N=CN(C=O)C1=N
0,1,0,1,0,1,1,0,0,2,1,1,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,2,0,CC1C=CC2(CC12)C=O
0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,2,0,OC1C=CC2(CC12)C=O
1,1,0,3,0,1,1,0,0,1,2,1,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,CC1C=CC23CCC12O3
0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,3,0,CC1C=CC2C1OC2=N
0,0,0,2,0,0,0,0,1,0,1,1,1,1,0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,CN1C=NC2CC12C=O
0,1,1,0,0,1,0,1,0,1,2,1,1,1,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,2,0,CC1C=CCC2CC12O
1,1,1,0,0,1,0,1,0,0,2,0,1,1,0,3,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,0,0,0,0,0,2,0,OC1C=CCC2CC12O
0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,1,1,1,0,0,0,2,2,1,CC1(C)CCC=CC1O
0,0,1,2,0,1,0,0,0,1,4,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,1,1,0,CC1C=CCOC11CC1
0,0,1,0,0,0,1,0,0,1,2,1,1,0,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,1,3,1,CC1C=CCCC1C#C
0,0,1,0,1,1,0,0,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,3,0,CC1C=CCOC2CC12
0,0,1,0,1,1,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,1,1,0,1,0,1,0,3,0,OC1C=CCOC2CC12
0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,0,1,1,0,1,0,1,2,1,CC1NC(=N)C(O)C1=O
0,1,0,0,0,0,1,0,1,1,1,1,2,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,CC1NC(=N)C1(O)C#C
0,1,0,1,0,0,1,0,0,1,1,1,1,2,0,1,1,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,CC1NC(=O)C1(O)C#C
0,1,0,2,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,CC1NC(=N)C1(O)C=O
0,0,1,2,0,0,0,0,0,1,0,2,0,1,1,0,1,1,0,2,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,CC1NC(=O)C1(C)C=O
0,0,2,1,0,1,0,0,1,1,2,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,0,CC1OC(=O)C1C1CC1
0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,2,2,CC1OC(=O)C1OC=O
0,1,0,1,0,1,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,2,1,CC1OC(=O)C2(C)CC12
0,0,0,2,0,0,0,0,1,1,2,2,0,1,0,1,1,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,3,0,CC1NC(=O)C2CC12C
0,1,1,2,0,0,0,0,0,1,2,1,0,1,0,2,1,1,0,2,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,2,0,CC1NC(=O)C2CC12O
0,0,1,1,0,2,0,0,1,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,3,0,CC1OC(=O)C2OCC12
0,1,0,3,0,1,0,0,0,1,3,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,CC1CC(=O)OC11CC1
0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0,CC1NC(=O)CC1C#C
1,0,1,0,0,1,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,3,0,CC1OC(=N)CC1C#C
1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,3,0,CC1OC(=N)CC1C#N
0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,3,0,CC1OC(=O)CC1C#C
0,0,1,0,0,1,1,0,1,0,1,0,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,3,0,OC1CC(=N)OC1C#C
0,0,0,0,0,1,0,1,1,0,1,0,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,3,0,OC1CC(=N)OC1C#N
0,0,1,1,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,2,1,OC1CC(=O)CC1C#C
1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,3,1,OC1CC(=O)CC2CC12
0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,2,1,0,0,1,1,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,2,1,CC1NC(=O)CCC=C1
0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,1,0,0,1,2,0,2,0,0,1,1,0,2,0,0,0,0,1,1,CC1NC(=O)NCC=C1
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,2,0,1,1,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,0,2,0,CC1C=C(CC1O)C#C
0,1,2,2,1,0,2,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,CC1CC(C#C)C(=O)N1
0,0,2,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,CC1CC(C#C)C(=O)O1
0,1,1,2,2,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,CC1CC(C#N)C(=O)N1
0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,CC1CC(C#N)C(=O)O1
0,0,1,1,1,0,0,1,1,0,2,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,OC1CC(C#N)C(=O)C1
1,1,1,0,0,1,1,1,0,1,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,CC1OC(C#C)C1(C)O
1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,CC1OC(C#C)C11CN1
0,0,1,0,1,1,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,2,3,0,OC1CC(C#C)C1C#N
0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,CC1CC(C#C)N1C=O
0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,3,1,OC1CC(C#C)C1C=O
0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,2,0,CC1C(O)CC1(O)C#C
0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,2,0,CC1C(O)CC1(O)C#N
0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,3,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,2,0,CC1C(O)CC1(O)C=O
0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,CC1CC(C)(CC#C)O1
0,0,0,0,0,1,0,1,0,1,1,2,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1,0,1,1,1,CC1CC(C)(CC#N)O1
0,2,0,0,0,0,1,0,0,1,3,1,1,2,1,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,OC1CC(O)(CC#C)C1
1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,0,CC1CC(O)C(O1)C#C
0,0,1,1,2,0,1,0,0,1,2,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,CC1CC(O)CC1C#C
0,0,1,1,2,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,0,0,0,0,1,3,1,OC1CC(O)C(C1)C#C
0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,2,0,CN1CC(O)CC1C=O
0,1,0,2,0,1,0,0,0,2,1,2,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,CC1CN(C)C(C=O)=N1
1,1,0,1,1,1,0,0,0,2,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0,CC1CC(C)OC(=O)N1
